tool,run,parameter,moment,value
nm7,174,P4,prse,Inf
nm7,174,P5,prse,Inf
nm7,174,P6,prse,Inf
nm7,174,P7,prse,Inf
nm7,174,P8,prse,Inf
nm7,174,P9,prse,Inf
nm7,174,P10,prse,Inf
nm7,174,P11,prse,Inf
nm7,174,P12,prse,Inf
nm7,174,P13,prse,Inf
nm7,174,P14,prse,Inf
nm7,174,ofv,minimum,2436.36993616753
nm7,175,prob,text,175 phase1 2 CMT like 1004 but diff. initial on V3
nm7,175,min,status,0
nm7,175,P1,estimate,8.84617
nm7,175,P2,estimate,22.4498
nm7,175,P3,estimate,0.069938
nm7,175,P4,estimate,4.02389
nm7,175,P5,estimate,80.1352
nm7,175,P6,estimate,1.07238
nm7,175,P7,estimate,1.18381
nm7,175,P8,estimate,0.0587232
nm7,175,P9,estimate,0.217802
nm7,175,P10,estimate,0
nm7,175,P11,estimate,0.0920042
nm7,175,P12,estimate,0
nm7,175,P13,estimate,0
nm7,175,P14,estimate,0.0881053
nm7,175,P1,prse,Inf
nm7,175,P2,prse,Inf
nm7,175,P3,prse,Inf
nm7,175,P4,prse,Inf
nm7,175,P5,prse,Inf
nm7,175,P6,prse,Inf
nm7,175,P7,prse,Inf
nm7,175,P8,prse,Inf
nm7,175,P9,prse,Inf
nm7,175,P10,prse,Inf
nm7,175,P11,prse,Inf
nm7,175,P12,prse,Inf
nm7,175,P13,prse,Inf
nm7,175,P14,prse,Inf
nm7,175,ofv,minimum,2804.23735272161
nm7,176,prob,text,176 phase1 2 CMT like 1004 but diff. initial on V3
nm7,176,min,status,0
nm7,176,P1,estimate,7.60428
nm7,176,P2,estimate,24.5654
nm7,176,P3,estimate,0.0797839
nm7,176,P4,estimate,4.7121
nm7,176,P5,estimate,105.948
nm7,176,P6,estimate,0.896272
nm7,176,P7,estimate,2.03364
nm7,176,P8,estimate,0.0626508
nm7,176,P9,estimate,0.118328
nm7,176,P10,estimate,0
nm7,176,P11,estimate,0.128936
nm7,176,P12,estimate,0
nm7,176,P13,estimate,0
nm7,176,P14,estimate,0.138767
nm7,176,P1,prse,Inf
nm7,176,P2,prse,Inf
nm7,176,P3,prse,Inf
nm7,176,P4,prse,Inf
nm7,176,P5,prse,Inf
nm7,176,P6,prse,Inf
nm7,176,P7,prse,Inf
nm7,176,P8,prse,Inf
nm7,176,P9,prse,Inf
nm7,176,P10,prse,Inf
nm7,176,P11,prse,Inf
nm7,176,P12,prse,Inf
nm7,176,P13,prse,Inf
nm7,176,P14,prse,Inf
nm7,176,ofv,minimum,2592.66985198394
nm7,177,prob,text,177 phase1 2 CMT like 1004 but diff. initial on V3
nm7,177,min,status,0
nm7,177,P1,estimate,8.58926
nm7,177,P2,estimate,21.5685
nm7,177,P3,estimate,0.0643635
nm7,177,P4,estimate,3.82747
nm7,177,P5,estimate,139.29
nm7,177,P6,estimate,0.873654
nm7,177,P7,estimate,1.84513
nm7,177,P8,estimate,0.066819
nm7,177,P9,estimate,0.24552
nm7,177,P10,estimate,0
nm7,177,P11,estimate,0.125794
nm7,177,P12,estimate,0
nm7,177,P13,estimate,0
nm7,177,P14,estimate,0.101034
nm7,177,P1,prse,Inf
nm7,177,P2,prse,Inf
nm7,177,P3,prse,Inf
nm7,177,P4,prse,Inf
nm7,177,P5,prse,Inf
nm7,177,P6,prse,Inf
nm7,177,P7,prse,Inf
nm7,177,P8,prse,Inf
nm7,177,P9,prse,Inf
nm7,177,P10,prse,Inf
nm7,177,P11,prse,Inf
nm7,177,P12,prse,Inf
nm7,177,P13,prse,Inf
nm7,177,P14,prse,Inf
nm7,177,ofv,minimum,2650.72502502859
nm7,178,prob,text,178 phase1 2 CMT like 1004 but diff. initial on V3
nm7,178,min,status,0
nm7,178,P1,estimate,9.77655
nm7,178,P2,estimate,16.0539
nm7,178,P3,estimate,0.056788
nm7,178,P4,estimate,2.43191
nm7,178,P5,estimate,81.3479
nm7,178,P6,estimate,0.819454
nm7,178,P7,estimate,1.64525
nm7,178,P8,estimate,0.0836105
nm7,178,P9,estimate,0.0831893
nm7,178,P10,estimate,0
nm7,178,P11,estimate,0.137472
nm7,178,P12,estimate,0
nm7,178,P13,estimate,0
nm7,178,P14,estimate,0.129632
nm7,178,P1,prse,Inf
nm7,178,P2,prse,Inf
nm7,178,P3,prse,Inf
nm7,178,P4,prse,Inf
nm7,178,P5,prse,Inf
nm7,178,P6,prse,Inf
nm7,178,P7,prse,Inf
nm7,178,P8,prse,Inf
nm7,178,P9,prse,Inf
nm7,178,P10,prse,Inf
nm7,178,P11,prse,Inf
nm7,178,P12,prse,Inf
nm7,178,P13,prse,Inf
nm7,178,P14,prse,Inf
nm7,178,ofv,minimum,2251.61044705863
nm7,179,prob,text,179 phase1 2 CMT like 1004 but diff. initial on V3
nm7,179,min,status,0
nm7,179,P1,estimate,10.0715
nm7,179,P2,estimate,25.8091
nm7,179,P3,estimate,0.0744733
nm7,179,P4,estimate,4.01973
nm7,179,P5,estimate,114.596
nm7,179,P6,estimate,0.808507
nm7,179,P7,estimate,1.46873
nm7,179,P8,estimate,0.0572041
nm7,179,P9,estimate,0.146873
nm7,179,P10,estimate,0
nm7,179,P11,estimate,0.067444
nm7,179,P12,estimate,0
nm7,179,P13,estimate,0
nm7,179,P14,estimate,0.107194
nm7,179,P1,prse,Inf
nm7,179,P2,prse,Inf
nm7,179,P3,prse,Inf
nm7,179,P4,prse,Inf
nm7,179,P5,prse,Inf
nm7,179,P6,prse,Inf
nm7,179,P7,prse,Inf
nm7,179,P8,prse,Inf
nm7,179,P9,prse,Inf
nm7,179,P10,prse,Inf
nm7,179,P11,prse,Inf
nm7,179,P12,prse,Inf
nm7,179,P13,prse,Inf
nm7,179,P14,prse,Inf
nm7,179,ofv,minimum,2145.07761811648
nm7,180,prob,text,180 phase1 2 CMT like 1004 but diff. initial on V3
nm7,180,min,status,0
nm7,180,P1,estimate,9.34385
nm7,180,P2,estimate,21.4305
nm7,180,P3,estimate,0.0608431
nm7,180,P4,estimate,4.94426
nm7,180,P5,estimate,114.999
nm7,180,P6,estimate,0.841605
nm7,180,P7,estimate,1.90985
nm7,180,P8,estimate,0.096782
nm7,180,P9,estimate,0.177558
nm7,180,P10,estimate,0
nm7,180,P11,estimate,0.220996
nm7,180,P12,estimate,0
nm7,180,P13,estimate,0
nm7,180,P14,estimate,0.122338
nm7,180,P1,prse,Inf
nm7,180,P2,prse,Inf
nm7,180,P3,prse,Inf
nm7,180,P4,prse,Inf
nm7,180,P5,prse,Inf
nm7,180,P6,prse,Inf
nm7,180,P7,prse,Inf
nm7,180,P8,prse,Inf
nm7,180,P9,prse,Inf
nm7,180,P10,prse,Inf
nm7,180,P11,prse,Inf
nm7,180,P12,prse,Inf
nm7,180,P13,prse,Inf
nm7,180,P14,prse,Inf
nm7,180,ofv,minimum,2268.3120406762
nm7,181,prob,text,181 phase1 2 CMT like 1004 but diff. initial on V3
nm7,181,min,status,0
nm7,181,P1,estimate,8.44645
nm7,181,P2,estimate,21.5587
nm7,181,P3,estimate,0.0611027
nm7,181,P4,estimate,2.8977
nm7,181,P5,estimate,92.2467
nm7,181,P6,estimate,1.05844
nm7,181,P7,estimate,1.97676
nm7,181,P8,estimate,0.0697952
nm7,181,P9,estimate,0.131518
nm7,181,P10,estimate,0
nm7,181,P11,estimate,0.127344
nm7,181,P12,estimate,0
nm7,181,P13,estimate,0
nm7,181,P14,estimate,0.0739545
nm7,181,P1,prse,Inf
nm7,181,P2,prse,Inf
nm7,181,P3,prse,Inf
nm7,181,P4,prse,Inf
nm7,181,P5,prse,Inf
nm7,181,P6,prse,Inf
nm7,181,P7,prse,Inf
nm7,181,P8,prse,Inf
nm7,181,P9,prse,Inf
nm7,181,P10,prse,Inf
nm7,181,P11,prse,Inf
nm7,181,P12,prse,Inf
nm7,181,P13,prse,Inf
nm7,181,P14,prse,Inf
nm7,181,ofv,minimum,2685.40341654917
nm7,182,prob,text,182 phase1 2 CMT like 1004 but diff. initial on V3
nm7,182,min,status,0
nm7,182,P1,estimate,8.72407
nm7,182,P2,estimate,23.1649
nm7,182,P3,estimate,0.0626295
nm7,182,P4,estimate,4.24732
nm7,182,P5,estimate,166.635
nm7,182,P6,estimate,0.894045
nm7,182,P7,estimate,1.84506
nm7,182,P8,estimate,0.0802703
nm7,182,P9,estimate,0.169242
nm7,182,P10,estimate,0
nm7,182,P11,estimate,0.170638
nm7,182,P12,estimate,0
nm7,182,P13,estimate,0
nm7,182,P14,estimate,0.131114
nm7,182,P1,prse,Inf
nm7,182,P2,prse,Inf
nm7,182,P3,prse,Inf
nm7,182,P4,prse,Inf
nm7,182,P5,prse,Inf
nm7,182,P6,prse,Inf
nm7,182,P7,prse,Inf
nm7,182,P8,prse,Inf
nm7,182,P9,prse,Inf
nm7,182,P10,prse,Inf
nm7,182,P11,prse,Inf
nm7,182,P12,prse,Inf
nm7,182,P13,prse,Inf
nm7,182,P14,prse,Inf
nm7,182,ofv,minimum,2176.0424647455
nm7,183,prob,text,183 phase1 2 CMT like 1004 but diff. initial on V3
nm7,183,min,status,0
nm7,183,P1,estimate,7.2362
nm7,183,P2,estimate,22.8136
nm7,183,P3,estimate,0.0746176
nm7,183,P4,estimate,4.10319
nm7,183,P5,estimate,113.477
nm7,183,P6,estimate,0.972373
nm7,183,P7,estimate,2.08397
nm7,183,P8,estimate,0.0584787
nm7,183,P9,estimate,0.145743
nm7,183,P10,estimate,0
nm7,183,P11,estimate,0.0931409
nm7,183,P12,estimate,0
nm7,183,P13,estimate,0
nm7,183,P14,estimate,0.125961
nm7,183,P1,prse,Inf
nm7,183,P2,prse,Inf
nm7,183,P3,prse,Inf
nm7,183,P4,prse,Inf
nm7,183,P5,prse,Inf
nm7,183,P6,prse,Inf
nm7,183,P7,prse,Inf
nm7,183,P8,prse,Inf
nm7,183,P9,prse,Inf
nm7,183,P10,prse,Inf
nm7,183,P11,prse,Inf
nm7,183,P12,prse,Inf
nm7,183,P13,prse,Inf
nm7,183,P14,prse,Inf
nm7,183,ofv,minimum,2484.92450019756
nm7,184,prob,text,184 phase1 2 CMT like 1004 but diff. initial on V3
nm7,184,min,status,0
nm7,184,P1,estimate,10.2997
nm7,184,P2,estimate,21.9018
nm7,184,P3,estimate,0.0688234
nm7,184,P4,estimate,3.95006
nm7,184,P5,estimate,102.561
nm7,184,P6,estimate,0.740099
nm7,184,P7,estimate,1.60023
nm7,184,P8,estimate,0.0696438
nm7,184,P9,estimate,0.177068
nm7,184,P10,estimate,0
nm7,184,P11,estimate,0.164549
nm7,184,P12,estimate,0
nm7,184,P13,estimate,0
nm7,184,P14,estimate,0.10582
nm7,184,P1,prse,Inf
nm7,184,P2,prse,Inf
nm7,184,P3,prse,Inf
nm7,184,P4,prse,Inf
nm7,184,P5,prse,Inf
nm7,184,P6,prse,Inf
nm7,184,P7,prse,Inf
nm7,184,P8,prse,Inf
nm7,184,P9,prse,Inf
nm7,184,P10,prse,Inf
nm7,184,P11,prse,Inf
nm7,184,P12,prse,Inf
nm7,184,P13,prse,Inf
nm7,184,P14,prse,Inf
nm7,184,ofv,minimum,2311.53359422299
nm7,185,prob,text,185 phase1 2 CMT like 1004 but diff. initial on V3
nm7,185,min,status,0
nm7,185,P1,estimate,8.09174
nm7,185,P2,estimate,20.2259
nm7,185,P3,estimate,0.071482
nm7,185,P4,estimate,3.83937
nm7,185,P5,estimate,144.757
nm7,185,P6,estimate,1.11166
nm7,185,P7,estimate,1.18074
nm7,185,P8,estimate,0.061801
nm7,185,P9,estimate,0.247979
nm7,185,P10,estimate,0
nm7,185,P11,estimate,0.0956497
nm7,185,P12,estimate,0
nm7,185,P13,estimate,0
nm7,185,P14,estimate,0.144907
nm7,185,P1,prse,Inf
nm7,185,P2,prse,Inf
nm7,185,P3,prse,Inf
nm7,185,P4,prse,Inf
nm7,185,P5,prse,Inf
nm7,185,P6,prse,Inf
nm7,185,P7,prse,Inf
nm7,185,P8,prse,Inf
nm7,185,P9,prse,Inf
nm7,185,P10,prse,Inf
nm7,185,P11,prse,Inf
nm7,185,P12,prse,Inf
nm7,185,P13,prse,Inf
nm7,185,P14,prse,Inf
nm7,185,ofv,minimum,2781.80604748762
nm7,186,prob,text,186 phase1 2 CMT like 1004 but diff. initial on V3
nm7,186,min,status,0
nm7,186,P1,estimate,10.1755
nm7,186,P2,estimate,20.4806
nm7,186,P3,estimate,0.0674847
nm7,186,P4,estimate,3.39076
nm7,186,P5,estimate,122.171
nm7,186,P6,estimate,1.19764
nm7,186,P7,estimate,0.697487
nm7,186,P8,estimate,0.07699
nm7,186,P9,estimate,0.201463
nm7,186,P10,estimate,0
nm7,186,P11,estimate,0.104807
nm7,186,P12,estimate,0
nm7,186,P13,estimate,0
nm7,186,P14,estimate,0.101833
nm7,186,P1,prse,Inf
nm7,186,P2,prse,Inf
nm7,186,P3,prse,Inf
nm7,186,P4,prse,Inf
nm7,186,P5,prse,Inf
nm7,186,P6,prse,Inf
nm7,186,P7,prse,Inf
nm7,186,P8,prse,Inf
nm7,186,P9,prse,Inf
nm7,186,P10,prse,Inf
nm7,186,P11,prse,Inf
nm7,186,P12,prse,Inf
nm7,186,P13,prse,Inf
nm7,186,P14,prse,Inf
nm7,186,ofv,minimum,2157.97385357488
nm7,187,prob,text,187 phase1 2 CMT like 1004 but diff. initial on V3
nm7,187,min,status,0
nm7,187,P1,estimate,8.54875
nm7,187,P2,estimate,18.7796
nm7,187,P3,estimate,0.0583592
nm7,187,P4,estimate,3.24348
nm7,187,P5,estimate,119.284
nm7,187,P6,estimate,1.3859
nm7,187,P7,estimate,0.807903
nm7,187,P8,estimate,0.0799998
nm7,187,P9,estimate,0.211343
nm7,187,P10,estimate,0
nm7,187,P11,estimate,0.157858
nm7,187,P12,estimate,0
nm7,187,P13,estimate,0
nm7,187,P14,estimate,0.123614
nm7,187,P1,prse,Inf
nm7,187,P2,prse,Inf
nm7,187,P3,prse,Inf
nm7,187,P4,prse,Inf
nm7,187,P5,prse,Inf
nm7,187,P6,prse,Inf
nm7,187,P7,prse,Inf
nm7,187,P8,prse,Inf
nm7,187,P9,prse,Inf
nm7,187,P10,prse,Inf
nm7,187,P11,prse,Inf
nm7,187,P12,prse,Inf
nm7,187,P13,prse,Inf
nm7,187,P14,prse,Inf
nm7,187,ofv,minimum,2342.4980307831
nm7,188,prob,text,188 phase1 2 CMT like 1004 but diff. initial on V3
nm7,188,min,status,0
nm7,188,P1,estimate,9.49462
nm7,188,P2,estimate,20.6561
nm7,188,P3,estimate,0.0596669
nm7,188,P4,estimate,3.88187
nm7,188,P5,estimate,164.569
nm7,188,P6,estimate,0.983448
nm7,188,P7,estimate,1.30621
nm7,188,P8,estimate,0.100048
nm7,188,P9,estimate,0.167842
nm7,188,P10,estimate,0
nm7,188,P11,estimate,0.123639
nm7,188,P12,estimate,0
nm7,188,P13,estimate,0
nm7,188,P14,estimate,0.0886299
nm7,188,P1,prse,Inf
nm7,188,P2,prse,Inf
nm7,188,P3,prse,Inf
nm7,188,P4,prse,Inf
nm7,188,P5,prse,Inf
nm7,188,P6,prse,Inf
nm7,188,P7,prse,Inf
nm7,188,P8,prse,Inf
nm7,188,P9,prse,Inf
nm7,188,P10,prse,Inf
nm7,188,P11,prse,Inf
nm7,188,P12,prse,Inf
nm7,188,P13,prse,Inf
nm7,188,P14,prse,Inf
nm7,188,ofv,minimum,2084.85108215142
nm7,189,prob,text,189 phase1 2 CMT like 1004 but diff. initial on V3
nm7,189,min,status,0
nm7,189,P1,estimate,7.83896
nm7,189,P2,estimate,21.9256
nm7,189,P3,estimate,0.072665
nm7,189,P4,estimate,4.29169
nm7,189,P5,estimate,115.43
nm7,189,P6,estimate,0.887107
nm7,189,P7,estimate,2.17279
nm7,189,P8,estimate,0.063114
nm7,189,P9,estimate,0.163202
nm7,189,P10,estimate,0
nm7,189,P11,estimate,0.0977554
nm7,189,P12,estimate,0
nm7,189,P13,estimate,0
nm7,189,P14,estimate,0.0787136
nm7,189,P1,prse,Inf
nm7,189,P2,prse,Inf
nm7,189,P3,prse,Inf
nm7,189,P4,prse,Inf
nm7,189,P5,prse,Inf
nm7,189,P6,prse,Inf
nm7,189,P7,prse,Inf
nm7,189,P8,prse,Inf
nm7,189,P9,prse,Inf
nm7,189,P10,prse,Inf
nm7,189,P11,prse,Inf
nm7,189,P12,prse,Inf
nm7,189,P13,prse,Inf
nm7,189,P14,prse,Inf
nm7,189,ofv,minimum,2801.53700925629
nm7,190,prob,text,190 phase1 2 CMT like 1004 but diff. initial on V3
nm7,190,min,status,0
nm7,190,P1,estimate,8.4175
nm7,190,P2,estimate,19.6693
nm7,190,P3,estimate,0.0598587
nm7,190,P4,estimate,2.65749
nm7,190,P5,estimate,107.085
nm7,190,P6,estimate,1.12939
nm7,190,P7,estimate,1.59804
nm7,190,P8,estimate,0.0747524
nm7,190,P9,estimate,0.202627
nm7,190,P10,estimate,0
nm7,190,P11,estimate,0.140646
nm7,190,P12,estimate,0
nm7,190,P13,estimate,0
nm7,190,P14,estimate,0.0818917
nm7,190,P1,prse,Inf
nm7,190,P2,prse,Inf
nm7,190,P3,prse,Inf
nm7,190,P4,prse,Inf
nm7,190,P5,prse,Inf
nm7,190,P6,prse,Inf
nm7,190,P7,prse,Inf
nm7,190,P8,prse,Inf
nm7,190,P9,prse,Inf
nm7,190,P10,prse,Inf
nm7,190,P11,prse,Inf
nm7,190,P12,prse,Inf
nm7,190,P13,prse,Inf
nm7,190,P14,prse,Inf
nm7,190,ofv,minimum,2568.14256593359
nm7,191,prob,text,191 phase1 2 CMT like 1004 but diff. initial on V3
nm7,191,min,status,0
nm7,191,P1,estimate,7.85856
nm7,191,P2,estimate,18.9289
nm7,191,P3,estimate,0.0610349
nm7,191,P4,estimate,3.11503
nm7,191,P5,estimate,95.8264
nm7,191,P6,estimate,1.11923
nm7,191,P7,estimate,1.99505
nm7,191,P8,estimate,0.0717764
nm7,191,P9,estimate,0.301221
nm7,191,P10,estimate,0
nm7,191,P11,estimate,0.146059
nm7,191,P12,estimate,0
nm7,191,P13,estimate,0
nm7,191,P14,estimate,0.0536944
nm7,191,P1,prse,Inf
nm7,191,P2,prse,Inf
nm7,191,P3,prse,Inf
nm7,191,P4,prse,Inf
nm7,191,P5,prse,Inf
nm7,191,P6,prse,Inf
nm7,191,P7,prse,Inf
nm7,191,P8,prse,Inf
nm7,191,P9,prse,Inf
nm7,191,P10,prse,Inf
nm7,191,P11,prse,Inf
nm7,191,P12,prse,Inf
nm7,191,P13,prse,Inf
nm7,191,P14,prse,Inf
nm7,191,ofv,minimum,2478.48548767782
nm7,192,prob,text,192 phase1 2 CMT like 1004 but diff. initial on V3
nm7,192,min,status,0
nm7,192,P1,estimate,8.56778
nm7,192,P2,estimate,23.1072
nm7,192,P3,estimate,0.0767222
nm7,192,P4,estimate,4.35995
nm7,192,P5,estimate,93.4884
nm7,192,P6,estimate,1.04812
nm7,192,P7,estimate,1.27511
nm7,192,P8,estimate,0.0564185
nm7,192,P9,estimate,0.186853
nm7,192,P10,estimate,0
nm7,192,P11,estimate,0.129685
nm7,192,P12,estimate,0
nm7,192,P13,estimate,0
nm7,192,P14,estimate,0.184891
nm7,192,P1,prse,Inf
nm7,192,P2,prse,Inf
nm7,192,P3,prse,Inf
nm7,192,P4,prse,Inf
nm7,192,P5,prse,Inf
nm7,192,P6,prse,Inf
nm7,192,P7,prse,Inf
nm7,192,P8,prse,Inf
nm7,192,P9,prse,Inf
nm7,192,P10,prse,Inf
nm7,192,P11,prse,Inf
nm7,192,P12,prse,Inf
nm7,192,P13,prse,Inf
nm7,192,P14,prse,Inf
nm7,192,ofv,minimum,2563.47213937761
nm7,193,prob,text,193 phase1 2 CMT like 1004 but diff. initial on V3
nm7,193,min,status,0
nm7,193,P1,estimate,7.8408
nm7,193,P2,estimate,19.3786
nm7,193,P3,estimate,0.0648147
nm7,193,P4,estimate,3.13646
nm7,193,P5,estimate,110.21
nm7,193,P6,estimate,0.944288
nm7,193,P7,estimate,1.68603
nm7,193,P8,estimate,0.0648621
nm7,193,P9,estimate,0.151855
nm7,193,P10,estimate,0
nm7,193,P11,estimate,0.0970208
nm7,193,P12,estimate,0
nm7,193,P13,estimate,0
nm7,193,P14,estimate,0.110923
nm7,193,P1,prse,Inf
nm7,193,P2,prse,Inf
nm7,193,P3,prse,Inf
nm7,193,P4,prse,Inf
nm7,193,P5,prse,Inf
nm7,193,P6,prse,Inf
nm7,193,P7,prse,Inf
nm7,193,P8,prse,Inf
nm7,193,P9,prse,Inf
nm7,193,P10,prse,Inf
nm7,193,P11,prse,Inf
nm7,193,P12,prse,Inf
nm7,193,P13,prse,Inf
nm7,193,P14,prse,Inf
nm7,193,ofv,minimum,2779.9559170906
nm7,194,prob,text,194 phase1 2 CMT like 1004 but diff. initial on V3
nm7,194,min,status,0
nm7,194,P1,estimate,9.18473
nm7,194,P2,estimate,19.6046
nm7,194,P3,estimate,0.0634618
nm7,194,P4,estimate,2.9351
nm7,194,P5,estimate,87.8636
nm7,194,P6,estimate,1.01083
nm7,194,P7,estimate,1.35518
nm7,194,P8,estimate,0.0702691
nm7,194,P9,estimate,0.17121
nm7,194,P10,estimate,0
nm7,194,P11,estimate,0.155741
nm7,194,P12,estimate,0
nm7,194,P13,estimate,0
nm7,194,P14,estimate,0.0975937
nm7,194,P1,prse,Inf
nm7,194,P2,prse,Inf
nm7,194,P3,prse,Inf
nm7,194,P4,prse,Inf
nm7,194,P5,prse,Inf
nm7,194,P6,prse,Inf
nm7,194,P7,prse,Inf
nm7,194,P8,prse,Inf
nm7,194,P9,prse,Inf
nm7,194,P10,prse,Inf
nm7,194,P11,prse,Inf
nm7,194,P12,prse,Inf
nm7,194,P13,prse,Inf
nm7,194,P14,prse,Inf
nm7,194,ofv,minimum,2368.91687048745
nm7,195,prob,text,195 phase1 2 CMT like 1004 but diff. initial on V3
nm7,195,min,status,0
nm7,195,P1,estimate,10.5842
nm7,195,P2,estimate,27.1228
nm7,195,P3,estimate,0.0773643
nm7,195,P4,estimate,5.76151
nm7,195,P5,estimate,131.755
nm7,195,P6,estimate,0.659834
nm7,195,P7,estimate,1.69967
nm7,195,P8,estimate,0.0597063
nm7,195,P9,estimate,0.138882
nm7,195,P10,estimate,0
nm7,195,P11,estimate,0.10733
nm7,195,P12,estimate,0
nm7,195,P13,estimate,0
nm7,195,P14,estimate,0.0877952
nm7,195,P1,prse,Inf
nm7,195,P2,prse,Inf
nm7,195,P3,prse,Inf
nm7,195,P4,prse,Inf
nm7,195,P5,prse,Inf
nm7,195,P6,prse,Inf
nm7,195,P7,prse,Inf
nm7,195,P8,prse,Inf
nm7,195,P9,prse,Inf
nm7,195,P10,prse,Inf
nm7,195,P11,prse,Inf
nm7,195,P12,prse,Inf
nm7,195,P13,prse,Inf
nm7,195,P14,prse,Inf
nm7,195,ofv,minimum,2405.88484315634
nm7,196,prob,text,196 phase1 2 CMT like 1004 but diff. initial on V3
nm7,196,min,status,0
nm7,196,P1,estimate,8.90434
nm7,196,P2,estimate,23.4821
nm7,196,P3,estimate,0.0736857
nm7,196,P4,estimate,3.83963
nm7,196,P5,estimate,97.1215
nm7,196,P6,estimate,1.17748
nm7,196,P7,estimate,1.61768
nm7,196,P8,estimate,0.0706212
nm7,196,P9,estimate,0.133776
nm7,196,P10,estimate,0
nm7,196,P11,estimate,0.153212
nm7,196,P12,estimate,0
nm7,196,P13,estimate,0
nm7,196,P14,estimate,0.11918
nm7,196,P1,prse,Inf
nm7,196,P2,prse,Inf
nm7,196,P3,prse,Inf
nm7,196,P4,prse,Inf
nm7,196,P5,prse,Inf
nm7,196,P6,prse,Inf
nm7,196,P7,prse,Inf
nm7,196,P8,prse,Inf
nm7,196,P9,prse,Inf
nm7,196,P10,prse,Inf
nm7,196,P11,prse,Inf
nm7,196,P12,prse,Inf
nm7,196,P13,prse,Inf
nm7,196,P14,prse,Inf
nm7,196,ofv,minimum,2277.32190392453
nm7,197,prob,text,197 phase1 2 CMT like 1004 but diff. initial on V3
nm7,197,min,status,0
nm7,197,P1,estimate,9.88738
nm7,197,P2,estimate,22.4243
nm7,197,P3,estimate,0.0708111
nm7,197,P4,estimate,3.58036
nm7,197,P5,estimate,111.445
nm7,197,P6,estimate,1.28347
nm7,197,P7,estimate,1.07433
nm7,197,P8,estimate,0.0698657
nm7,197,P9,estimate,0.193029
nm7,197,P10,estimate,0
nm7,197,P11,estimate,0.11848
nm7,197,P12,estimate,0
nm7,197,P13,estimate,0
nm7,197,P14,estimate,0.0743502
nm7,197,P1,prse,Inf
nm7,197,P2,prse,Inf
nm7,197,P3,prse,Inf
nm7,197,P4,prse,Inf
nm7,197,P5,prse,Inf
nm7,197,P6,prse,Inf
nm7,197,P7,prse,Inf
nm7,197,P8,prse,Inf
nm7,197,P9,prse,Inf
nm7,197,P10,prse,Inf
nm7,197,P11,prse,Inf
nm7,197,P12,prse,Inf
nm7,197,P13,prse,Inf
nm7,197,P14,prse,Inf
nm7,197,ofv,minimum,2375.33057805378
nm7,198,prob,text,198 phase1 2 CMT like 1004 but diff. initial on V3
nm7,198,min,status,0
nm7,198,P1,estimate,8.02033
nm7,198,P2,estimate,23.374
nm7,198,P3,estimate,0.0777357
nm7,198,P4,estimate,4.4701
nm7,198,P5,estimate,97.8679
nm7,198,P6,estimate,0.928689
nm7,198,P7,estimate,2.14474
nm7,198,P8,estimate,0.0598939
nm7,198,P9,estimate,0.170703
nm7,198,P10,estimate,0
nm7,198,P11,estimate,0.149942
nm7,198,P12,estimate,0
nm7,198,P13,estimate,0
nm7,198,P14,estimate,0.0615495
nm7,198,P1,prse,Inf
nm7,198,P2,prse,Inf
nm7,198,P3,prse,Inf
nm7,198,P4,prse,Inf
nm7,198,P5,prse,Inf
nm7,198,P6,prse,Inf
nm7,198,P7,prse,Inf
nm7,198,P8,prse,Inf
nm7,198,P9,prse,Inf
nm7,198,P10,prse,Inf
nm7,198,P11,prse,Inf
nm7,198,P12,prse,Inf
nm7,198,P13,prse,Inf
nm7,198,P14,prse,Inf
nm7,198,ofv,minimum,2516.99235556006
nm7,199,prob,text,199 phase1 2 CMT like 1004 but diff. initial on V3
nm7,199,min,status,0
nm7,199,P1,estimate,9.68432
nm7,199,P2,estimate,21.1473
nm7,199,P3,estimate,0.0733323
nm7,199,P4,estimate,3.56438
nm7,199,P5,estimate,102.975
nm7,199,P6,estimate,1.04378
nm7,199,P7,estimate,1.52353
nm7,199,P8,estimate,0.077939
nm7,199,P9,estimate,0.225444
nm7,199,P10,estimate,0
nm7,199,P11,estimate,0.0931987
nm7,199,P12,estimate,0
nm7,199,P13,estimate,0
nm7,199,P14,estimate,0.0824611
nm7,199,P1,prse,Inf
nm7,199,P2,prse,Inf
nm7,199,P3,prse,Inf
nm7,199,P4,prse,Inf
nm7,199,P5,prse,Inf
nm7,199,P6,prse,Inf
nm7,199,P7,prse,Inf
nm7,199,P8,prse,Inf
nm7,199,P9,prse,Inf
nm7,199,P10,prse,Inf
nm7,199,P11,prse,Inf
nm7,199,P12,prse,Inf
nm7,199,P13,prse,Inf
nm7,199,P14,prse,Inf
nm7,199,ofv,minimum,1900.09232620214
nm7,200,prob,text,200 phase1 2 CMT like 1004 but diff. initial on V3
nm7,200,min,status,0
nm7,200,P1,estimate,7.65442
nm7,200,P2,estimate,20.4622
nm7,200,P3,estimate,0.0604895
nm7,200,P4,estimate,2.89984
nm7,200,P5,estimate,109.776
nm7,200,P6,estimate,1.31954
nm7,200,P7,estimate,2.29609
nm7,200,P8,estimate,0.0752054
nm7,200,P9,estimate,0.21239
nm7,200,P10,estimate,0
nm7,200,P11,estimate,0.140189
nm7,200,P12,estimate,0
nm7,200,P13,estimate,0
nm7,200,P14,estimate,0.0842712
